Gene,n_en_student_p_value,en_c_student_p_value,n_en_permutation_p_value,en_c_permutation_p_value
TAGLN,0.9621254914233072,0.09579791534870465,0.9629,0.0996
PCSK7,0.13147835358864834,0.09875140392741354,0.126,0.0887
RNF214,0.104416218432292,0.577690318694046,0.1077,0.5711
BACE1,0.6863751769360414,0.20120760714738412,0.6906,0.195
CEP164,0.7639191047527943,0.10539709141424448,0.7681,0.107
DSCAML1,0.042433254291893,0.7136892440006934,0.024,0.7485
FXYD2,0.41167874522608106,0.9968894171015132,0.4108,0.9973
FXYD6,0.2536253345107746,0.011109632485070298,0.2493,0.0119
TMPRSS13,0.35184687415157334,0.29938885475814164,0.3599,0.292
IL10RA,0.5797341757256327,0.0522038690286958,0.5807,0.0458
TMPRSS4,0.14622009424286592,0.28407037968781357,0.1366,0.2924
SCN4B,0.7421943328084609,0.0009453011276054135,0.7341,0.0007
SCN2B,0.7934144215381169,0.00011299582939266067,0.7894,0.0001
AMICA1,0.8010725912485851,0.05427733365482496,0.7992,0.0504
MPZL2,0.8079121364895377,0.19562160643686535,0.8144,0.1988
CD3E,0.06085998511143869,0.0009445035161179877,0.0625,0.0006
CD3D,0.019297212324198332,0.0009053210862838524,0.0181,0.0003
UBE4A,0.863305250173124,0.043508150540820516,0.859,0.0453
ATP5L,0.3887448821168701,0.639411511880215,0.3778,0.6377
MLL,0.9846127044686309,0.0759233603242482,0.9849,0.0771
TTC36,0.08438755557546701,0.9107797757939831,0.0783,0.9144
TMEM25,0.2814275135506629,0.4667134384431072,0.271,0.4599
IFT46,0.09598217047682416,0.7785623868243845,0.0958,0.7787
ARCN1,0.9419165979771131,0.4938423393555257,0.9433,0.4889
PHLDB1,0.9675642182549944,0.4436865980177408,0.9701,0.4402
TREH,0.37764125099568135,0.560612126458,0.4021,0.61
DDX6,0.4781526634316331,0.4820231702415487,0.4753,0.4853
CXCR5,0.6176458309553492,0.035157273842909315,0.6185,0.0283
BCL9L,0.7924882878551659,0.27204056489078815,0.7903,0.2703
UPK2,0.5697901920388538,0.8473794561334873,0.6012,0.8565
CCDC84,0.9264461854036252,0.26067875717760125,0.9209,0.2608
RPS25,0.07832374713858305,0.4162527284835088,0.0729,0.4216
TRAPPC4,0.8721472287510581,0.2236996267100589,0.8714,0.2285
SLC37A4,0.8244090890133817,0.6534358659813991,0.8211,0.6478
HYOU1,0.5437968353805687,0.29483242371781154,0.5367,0.2888
VPS11,0.5476864573856477,0.8472742003243856,0.5482,0.8471
HMBS,0.8707172724032493,0.08227828076662755,0.872,0.0805
H2AFX,0.056562807239789736,0.00044923068917571916,0.0563,0.0001
DPAGT1,0.7290984445643447,0.9034776429716582,0.7266,0.903
C2CD2L,0.9838042770411991,0.006947190582913658,0.981,0.0059
HINFP,0.884390013034105,0.7559703708259444,0.8822,0.7553
NLRX1,0.5236104966052555,0.881549903887734,0.5209,0.8836
CCDC153,0.6542993182297818,0.043825912432360774,0.6646,0.0343
CBL,0.27823831984519093,0.48641813948750545,0.3122,0.5131
MCAM,0.15236979015961405,0.9019294404287624,0.1541,0.9028
RNF26,0.7005949848657884,0.5802864719958265,0.7018,0.5982
MFRP,0.6571710400506596,0.002440448790816316,0.6749,0.0026
USP2,0.09458374539074087,0.5524181647935045,0.0933,0.5591
THY1,0.9460978801344405,0.0030997147092576716,0.9451,0.0018
PVRL1,0.6272616928352208,0.06894509510391642,0.6252,0.0722
TRIM29,0.861356027885305,4.095950163736175e-08,0.8698,0.0001
OAF,0.012840256131726967,0.9187261365920016,0.014,0.9172
POU2F3,0.30213560516622906,0.9925697709802869,0.3072,0.9933
TMEM136,0.8421803696359077,0.7361793912884105,0.8431,0.7408
ARHGEF12,0.19775663397946663,0.3276892051025886,0.1967,0.3249
TBCEL,0.2959751316742858,0.07548586022646137,0.2974,0.0797
SC5DL,0.01851126722645399,0.0014083557515551176,0.018,0.0014
SORL1,0.3316042141095853,0.5471988375642218,0.3268,0.5433
MIR100HG,0.7609296741539607,0.0006653142821574222,0.7676,0.0008
UBASH3B,0.7603472875902049,0.3402128691052668,0.7582,0.35
CRTAM,0.47161846270523156,0.4642895051437502,0.4793,0.4702
C11orf63,0.6947429702633037,0.06000974768087453,0.6958,0.0654
LOC341056,0.10500064239112351,0.0010257558294850242,0.1123,0.0008
HSPA8,0.4892138325044215,0.019973887753126703,0.4944,0.0177
CLMP,0.5321036548928675,0.0044294427541085035,0.5269,0.0053
SCN3B,0.011703605463769006,0.2783818803439283,0.0091,0.2867
ZNF202,0.4001003721637152,0.09681785618277441,0.4087,0.0978
VWA5A,0.8386528861722324,0.3970618363166891,0.8314,0.3909
TBRG1,0.6356662693056986,0.003107327979823884,0.6446,0.0021
SIAE,0.058440706661470665,0.06857131345877808,0.0587,0.0706
SPA17,0.22470658060089793,0.9434375515207704,0.2288,0.9449
NRGN,0.1358763880449042,0.2229075402879272,0.1368,0.2231
VSIG2,0.015947837328043727,1.9861854677153444e-06,0.018,0.0001
ESAM,0.08084794750815427,0.25196914259073894,0.0803,0.2399
C11orf61,0.8220436034006329,0.019578097009433033,0.8096,0.0187
ROBO3,0.10214249600941419,0.001753190407537241,0.0995,0.0024
ROBO4,0.04915414307935078,0.5564125298584774,0.0494,0.5622
HEPACAM,0.7780914167636016,0.023393360639643895,0.775,0.0175
HEPN1,0.33835156688029433,0.11572155463947645,0.3519,0.1301
CCDC15,0.06640816103484622,0.17620335305485887,0.0664,0.1792
SLC37A2,0.8934748584080208,0.0001447850867488863,0.8981,0.0002
TMEM218,0.9328156346809725,0.3718049673915168,0.9368,0.3783
PKNOX2,0.3373664767475847,0.7267072655332047,0.3407,0.7235
FEZ1,0.6129921784409181,0.3288351836800063,0.6132,0.3313
EI24,0.5718245791930502,0.4977853249037856,0.5682,0.496
STT3A,0.763053808019737,0.6340283216321363,0.7621,0.6353
CHEK1,0.1951197722850061,0.02399496520717119,0.1905,0.0133
HYLS1,0.4054451319060204,0.571046765312317,0.4077,0.578
PUS3,0.5660904159513925,0.5399240156189877,0.5648,0.5438
CDON,0.17306455994005163,0.8484109143708076,0.1735,0.8467
RPUSD4,0.02853825945254824,0.4627852802937461,0.0246,0.4642
FAM118B,0.08360136948003527,0.01169766159317181,0.081,0.0092
SRPR,0.06584605510318457,0.0528163108176121,0.0646,0.0501
FOXRED1,0.7928470006433341,0.6424851567564702,0.7914,0.6411
TIRAP,0.9659178306471418,0.23163967222186943,0.9635,0.2373
DCPS,0.7885239483030753,0.49969469293761737,0.7992,0.498
FLJ39051,0.4421330165990026,0.08122349898051232,0.4506,0.0798
ST3GAL4,0.10100132070510322,0.0763792412513748,0.1048,0.077
KIRREL3,0.3770702887363949,0.5403894729870555,0.4162,0.5615
ETS1,0.7552698512212143,0.9551870924774567,0.7614,0.954
LOC100507392,0.39788696514776434,0.09275976336271763,0.3967,0.0897
FLI1,0.5523117137168047,0.8573294556892425,0.5475,0.8537
KCNJ5,0.6513740891548989,0.02455058654465608,0.6517,0.0267
C11orf45,0.9882823309076525,0.6066264969224353,0.9871,0.6015
TP53AIP1,0.6754780431022211,6.47074907837344e-06,0.6705,0.0001
ARHGAP32,0.001090582740879059,0.5330956087389047,0.0009,0.5305
BARX2,0.006452173686783921,0.7214891036292717,0.0067,0.7105
TMEM45B,0.019226216758653974,0.9854014066573675,0.0171,0.9839
NFRKB,0.8330031781071685,0.3562874538136104,0.8362,0.3583
PRDM10,0.942066835297691,0.08066641937521428,0.9442,0.0875
NCRNA00167,0.7411248130827766,0.7156880017442901,0.739,0.7069
APLP2,0.004492508256016793,0.0024575560993173534,0.0047,0.0028
ST14,0.23235971642197356,0.2830241853480455,0.2285,0.2818
ZBTB44,0.9186841907081819,0.14464456331596098,0.9179,0.1404
ADAMTS8,0.9499531417282003,0.00011656290294153113,0.9488,0.0002
ADAMTS15,0.1410256049341874,0.3994351996229132,0.1431,0.3951
SNX19,0.20035397444718203,0.666629023891838,0.1994,0.6706
NTM,0.11325058352047696,0.40737443464802925,0.1131,0.4264
OPCML,0.5921701794558649,0.046948981039124565,0.6264,0.0395
LOC283174,0.760791725872499,0.24376469374732404,0.7661,0.2549
IGSF9B,0.6065373541753626,0.10067102379873644,0.6125,0.1054
LOC100128239,0.09924077317701276,0.06905650060634946,0.1045,0.0706
JAM3,0.8862832502857731,0.00209993345247148,0.8863,0.0019
NCAPD3,0.1688515655019125,0.9275968521830159,0.1681,0.9244
VPS26B,0.3804854695692752,0.5988768930388206,0.3693,0.5913
THYN1,0.39615190579282766,0.3439895776731351,0.3904,0.3499
ACAD8,0.44139766218149445,0.009282156188373926,0.4479,0.011
GLB1L2,0.6381065896096442,0.4863582788654537,0.634,0.4842
B3GAT1,0.4769748145983329,0.0001203752167443604,0.4774,0.0004
LOC283177,0.6555462627674035,0.004531936107265445,0.6709,0.0036
IQSEC3,0.0760681114689468,0.15547362884744703,0.0826,0.1665
SLC6A12,0.4190142120380227,0.24244059069846433,0.4578,0.2717
SLC6A13,0.09648808117532444,0.34208699036756274,0.0756,0.4031
KDM5A,0.7151707360177328,0.7973170382683731,0.7128,0.7915
CCDC77,0.7850361570785713,0.3112252441493197,0.7831,0.3082
NINJ2,0.39156292656264957,0.003859510806382109,0.3814,0.0005
WNK1,0.6877177438780588,0.09182543728089888,0.6868,0.0938
RAD52,0.7171603598658145,0.08053197843040649,0.7169,0.0861
ERC1,0.07759942871633453,0.49923763405005706,0.0787,0.4942
LOC100292680,0.2887013144418457,0.9818969615993366,0.2944,0.9822
FBXL14,0.832681854893711,0.5044150852410978,0.8312,0.5083
WNT5B,0.268693124049885,0.006156420764944689,0.2646,0.0068
ADIPOR2,0.9621210675700923,0.00044819979126249355,0.9625,0.0003
CACNA2D4,0.594472315640868,0.7013161394909125,0.5985,0.7
LRTM2,0.06487889049457359,0.13875600631674995,0.0523,0.1012
LOC100271702,0.0060854741233025336,0.12962813336244794,0.0056,0.1257
DCP1B,0.671856137957094,0.16942313176500798,0.6679,0.1657
CACNA1C,0.4864951403182224,0.0009689586359089426,0.4885,0.001
FKBP4,0.7807568161434123,0.1409586808862817,0.7806,0.1407
ITFG2,0.060024862323923116,0.01430423575779495,0.0618,0.0145
NRIP2,0.1336433185987208,0.0104349626762575,0.1333,0.0115
LOC100507424,0.8575560535491855,0.30602669533551285,0.8633,0.3079
FOXM1,0.5578636143618636,0.00015182150563279297,0.5602,0.0001
C12orf32,0.2598107796698996,0.6042350412414534,0.264,0.6062
TULP3,0.11982242131537063,0.5574793896069722,0.1202,0.5524
TEAD4,0.043411254360910374,0.2191911362902329,0.0403,0.2158
TSPAN9,0.070522270199847,0.1895943121957711,0.0693,0.1785
EFCAB4B,0.39305789498475874,0.06252757137963559,0.4156,0.059
PARP11,0.9032066850523417,0.17380732027424595,0.9019,0.1788
CCND2,0.42853010501400024,0.16176874790039786,0.4235,0.1622
C12orf5,0.09847754907252183,0.05693291277052172,0.1027,0.0577
C12orf4,0.7440087985247978,0.5976988547530487,0.7574,0.6287
RAD51AP1,0.41554451096108824,0.09212346162548542,0.4056,0.0753
DYRK4,0.14058190749401242,0.46101529225553817,0.1335,0.4593
AKAP3,0.4551938665715032,0.18052904093961494,0.5309,0.1983
NDUFA9,0.47586784226050904,0.36705572683432597,0.4792,0.3602
KCNA6,0.9135667284685478,0.0002649324223270394,0.919,0.0003
KCNA1,0.6265578275242044,0.016111665200541563,0.6277,0.0157
NTF3,0.0010591609451666665,0.40239781936729235,0.0009,0.4042
ANO2,0.5020389990858665,0.946700198583164,0.5416,0.9492
VWF,0.4873032317752509,0.4766340894138317,0.4832,0.4852
CD9,0.1953497398895646,0.06604808288696846,0.2008,0.0669
PLEKHG6,0.2730233435556064,0.4381445994964811,0.2698,0.4362
TNFRSF1A,0.9775670778019874,0.7693733394546998,0.9763,0.7676
SCNN1A,0.4888872294585973,0.7098924289243598,0.4848,0.7071
LTBR,0.7243886443709754,0.8227817067003279,0.7301,0.8247
LOC678655,0.4743026802913852,0.06881038255526647,0.4767,0.0668
CD27,0.008999320122481901,0.0017535559069602105,0.0101,0.0012
TAPBPL,0.1686984076583212,0.1927689981469493,0.1596,0.1777
VAMP1,0.5904019114198122,0.6085138034297503,0.5904,0.6122
MRPL51,0.49054144326359794,0.05766938985703491,0.4979,0.0598
NCAPD2,0.4730707913508251,0.5895592419243394,0.477,0.593
SCARNA10,0.45504663607281937,0.45371711163551365,0.4611,0.4784
GAPDH,0.7333784584944982,0.8596560558701591,0.7372,0.865
IFFO1,0.09437779673642853,0.16966563905005033,0.0981,0.1676
NOP2,0.04102979340503565,0.3248476737187348,0.0402,0.3191
CHD4,0.6118252600084391,0.45749070347287946,0.6161,0.4644
SCARNA11,0.6102751665005586,0.22144400182962767,0.6604,0.2385
LPAR5,0.34912406006683283,0.03882985017924576,0.3422,0.0402
ACRBP,0.058227995297730574,0.5102232833944702,0.0576,0.517
ING4,0.6221977337234643,0.06171128901096073,0.6275,0.07
ZNF384,0.7788485309577603,0.2053691938002384,0.7853,0.2085
C12orf53,0.08140832239889187,0.00041667170649359726,0.0827,0.0004
COPS7A,0.43897017497799184,0.593044866401983,0.4327,0.5908
MLF2,0.47640882475003254,0.10203793184484253,0.4818,0.0977
PTMS,0.28401099604220525,0.9557130626445097,0.2901,0.9559
LAG3,0.1346833714493025,0.17464598974797554,0.1347,0.1759
CD4,0.11662484066500682,0.0002597469186665826,0.1105,0.0004
GPR162,0.0482817791618512,0.3832626581656411,0.0534,0.3731
LEPREL2,0.3431972727915864,0.06073901052568288,0.3509,0.0569
GNB3,0.7156308241774798,0.8103965426844769,0.7169,0.8086
CDCA3,0.7578194184354046,0.0011182239461935066,0.7544,0.0008
USP5,0.49321079009643753,0.06568420913903228,0.4994,0.0705
TPI1,0.6157403786403075,0.001634688799689382,0.614,0.002
SPSB2,0.448918541471069,0.1769429972405304,0.4461,0.1692
RPL13P5,0.712293028908688,0.06829953441225378,0.7119,0.072
DSTNP2,0.2846208868062268,0.1634447714837311,0.2911,0.169
LRRC23,0.015920589856133028,0.8916140262035762,0.0182,0.8855
ENO2,0.24412629122730864,0.0006525305263307481,0.2405,0.0005
ATN1,0.6835534562348846,0.23792610493399838,0.6811,0.2501
C12orf57,0.4337648006260353,0.8873604704771777,0.4338,0.8835
PTPN6,0.16160220411961956,0.0325085145949263,0.1678,0.0339
PHB2,0.013323097153928598,0.46007532331417766,0.0122,0.4578
SCARNA12,0.15722246598285328,0.3533655165473988,0.1564,0.362
EMG1,0.852872455243999,0.8665074768398663,0.8554,0.8658
LPCAT3,0.03128285879248283,0.577515981892135,0.0295,0.569
C1S,0.46667757123104814,0.5202562358710248,0.4621,0.5181
C1R,0.016096270436075998,0.6344945094602095,0.0146,0.6415
C1RL,0.07327597225216992,0.01187798354769892,0.0758,0.0086
MATL2963,0.10488513184214093,0.07009546649971697,0.1102,0.07
RBP5,0.2537470970602118,0.0398353155795463,0.2526,0.0345
CLSTN3,0.8868220093733623,0.7262158999059584,0.8878,0.7241
PEX5,0.5662395323152236,0.06833291077039487,0.5652,0.0692
CD163L1,0.7642238623012556,0.1540029200494706,0.7651,0.1584
CD163,0.8356327109303008,0.6059218516706408,0.8361,0.6043
SLC2A3,0.7292776823820037,0.9491479781228416,0.7369,0.9498
FOXJ2,0.879143177597763,0.35239697828150873,0.8814,0.3559
C3AR1,0.7712474669468706,0.1017605975307913,0.7751,0.1026
NECAP1,0.6567671063304581,0.7052426906412717,0.6552,0.7078
CLEC4A,0.26844027704404855,0.35464136415724845,0.2627,0.3499
CLEC4E,0.5067794547934219,0.18285339106686155,0.5281,0.1786
MFAP5,0.6320094482380069,0.9212147749826238,0.6364,0.9244
RIMKLB,0.9192293523513381,0.3128437168801032,0.9205,0.3285
PHC1,0.2381421494618912,0.1266510235448077,0.2342,0.1188
M6PR,0.13568176904786897,0.2785339999503376,0.1385,0.2791
KLRG1,0.9543155403690629,0.13479276777949528,0.958,0.1349
LOC144571,0.793694750141777,0.4402655895085571,0.7979,0.4362
A2M,0.5704215034319177,0.03472873451439621,0.5675,0.0358
LOC100499405,0.29492056187810967,0.010660759051444526,0.2964,0.0109
LOC642846,0.5564329039049452,0.06704005071448264,0.5653,0.0701
KLRB1,0.14488097155063645,0.6171024086244236,0.1457,0.6114
LOC374443,0.8033986225395231,0.5918919970425325,0.8069,0.5953
CLEC2D,0.16192478011533612,0.3117644873426963,0.1618,0.3131
CLECL1,0.35134287101907946,0.9421114339171118,0.3632,0.9427
CD69,0.42877985445770217,0.647403952588828,0.4278,0.6419
CLEC2B,0.5269628495058407,0.8111995682029018,0.5297,0.8079
CLEC12A,0.056391540233459075,0.000522824729046636,0.0518,0.0003
CLEC1A,0.9136686688680171,0.6321442841131788,0.9133,0.6353
CLEC7A,0.8451195999624905,0.2632587717670103,0.8496,0.2548
OLR1,0.27092196588732276,0.003936566181451895,0.28,0.0017
GABARAPL1,0.9854057641268055,0.055249187806765285,0.9843,0.0586
KLRK1,0.3444652978671169,0.03381681665902225,0.353,0.0241
KLRC3,0.5918127902518437,0.31511774742009957,0.6034,0.342
MAGOHB,0.8212308116605223,0.8197264461984779,0.8217,0.8234
STYK1,0.010287577415621372,0.12528931817694847,0.0108,0.1296
CSDA,0.04431209297752423,0.006915484327647944,0.0445,0.0059
PRR4,0.12366206358958098,0.0009087950095042796,0.1222,0.0013
PRH1,0.8764502057305439,0.9195485831686848,0.8798,0.9212
TAS2R20,0.2597756579355842,0.046380173919881446,0.2515,0.0473
LOC100129361,0.12665171649924456,0.35893986540330103,0.1291,0.3499
LOC338817,0.37870216982539884,0.15392770581455387,0.3932,0.1573
ETV6,0.0015072210131907556,0.6537310158531753,0.001,0.6459
LRP6,0.7855863331916364,0.028899027049574654,0.7804,0.0293
MANSC1,0.5853716569149741,0.7674022789494103,0.5849,0.771
LOH12CR2,0.7719210866047966,0.2184735803444541,0.7728,0.2236
LOH12CR1,0.5265417395710594,0.5393971250050165,0.5218,0.5412
DUSP16,0.05853489080429828,0.03796161992886237,0.065,0.0381
CREBL2,0.9660796993875326,0.10876017451049533,0.9671,0.1039
CDKN1B,0.540213465163197,0.9552221370261489,0.5395,0.9554
APOLD1,0.44718609781575336,0.01661758364968684,0.4452,0.0128
DDX47,0.41484792137210735,0.3838619324269288,0.4112,0.3744
GPRC5A,0.14227052951127725,6.717408899722999e-05,0.1436,0.0001
HEBP1,0.09209343107197203,0.33357399480325,0.0933,0.3423
LOC100506314,0.9655832173273194,0.014044337992585885,0.9671,0.0159
HTR7P1,0.5483588224112944,0.8327656193530553,0.547,0.8342
KIAA1467,0.0022224581163773167,0.1001437756528555,0.0019,0.0907
EMP1,0.9798058288289658,0.4031844628187866,0.9785,0.4086
ATF7IP,0.2896311356877308,0.10899686075613625,0.2964,0.1045
PLBD1,0.589000113719803,0.015478963612415266,0.5833,0.0198
HIST4H4,0.12369427004875135,0.08461779837436816,0.1178,0.0741
H2AFJ,0.06200674835876671,0.04354518533595981,0.0526,0.0314
WBP11,0.6080956961294823,0.2738466681086942,0.605,0.2641
MGP,0.08550322199843995,0.05967270840948149,0.0852,0.0605
ERP27,0.0011623536936095802,0.7064589585678371,0.0005,0.7051
ARHGDIB,0.6418181303749542,0.0005430706502922618,0.6389,0.0002
RERG,0.13710184880874177,0.37065067126943685,0.1385,0.364
PTPRO,0.9572162128095248,0.05904076405518444,0.9549,0.0578
EPS8,0.9814374099474638,0.3546049718656069,0.9835,0.3631
STRAP,0.6698146779857064,0.8361126050193348,0.6766,0.8335
DERA,0.6741648872050052,0.18726446574619443,0.6765,0.1846
MGST1,0.30293426913848115,0.19535100853015083,0.3062,0.1925
LMO3,0.4441815050136495,0.09291698679201608,0.4518,0.0925
RERGL,0.031095616146437473,0.5191379713974659,0.0325,0.5193
PIK3C2G,0.15735284996403612,2.4947136321505906e-05,0.1569,0.0002
PLEKHA5,0.5271742804970816,0.0006117014072240347,0.5262,0.0011
AEBP2,0.5527158520357486,0.5164155282423819,0.5566,0.5158
SLCO1C1,0.04658412029200509,0.16560026422539362,0.0449,0.1676
SLCO1A2,0.10893417058923631,0.02121324386363766,0.1069,0.0091
PYROXD1,0.7605860560075652,0.24939595571046191,0.7646,0.2461
RECQL,0.5630724420582502,0.9734031193616682,0.5623,0.9727
GOLT1B,0.8044407218695653,0.9022253385545755,0.8065,0.9021
LDHB,0.7506472965826075,0.010729186545225429,0.7441,0.0106
KCNJ8,0.44211273593840617,0.10343659419014888,0.4388,0.1071
ABCC9,0.5202786114475544,0.8176438977952095,0.5206,0.8096
CMAS,0.6063910151765675,0.7588764954660642,0.6053,0.7611
ST8SIA1,0.14695736359252848,0.08226991545940658,0.1477,0.0822
KIAA0528,0.9018307504575862,0.25406866692462055,0.898,0.258
ETNK1,0.6375622242589749,0.09899908241427036,0.6298,0.1
BCAT1,0.7035934048960486,0.34409070558631216,0.7037,0.3372
LRMP,0.7312930764964709,0.7560839219703641,0.7312,0.756
CASC1,0.007059287696935851,0.1822589799704212,0.0064,0.1799
LYRM5,0.518309612983178,0.14240809335928667,0.5204,0.1439
KRAS,0.5240996367277684,0.03689248582546404,0.534,0.0348
LOC100506451,0.48128489834280297,0.5307446095769812,0.4848,0.5357
RASSF8,0.6391729078169341,0.26228813083120583,0.633,0.2684
BHLHE41,0.4869331693853388,0.010444947724227669,0.4884,0.0088
SSPN,0.7631209510896377,0.014395525734401364,0.7653,0.017
ITPR2,0.8688547949150387,0.04416164632692717,0.8651,0.0378
C12orf11,0.43940229130139363,0.8838292143766451,0.4427,0.8842
FGFR1OP2,0.9654216382546476,0.1305845911235356,0.9657,0.1338
TM7SF3,0.7892306186028024,0.1555685764065004,0.7801,0.1526
MED21,0.9009734904494053,0.4006935993970605,0.9007,0.3933
STK38L,0.6444489174144457,0.9274748046276396,0.6456,0.928
ARNTL2,0.708926354407459,0.00950743825173046,0.7124,0.0054
PPFIBP1,0.6897248688319524,0.03850625726796691,0.6861,0.0399
REP15,0.8587572436489539,0.7752082760879722,0.857,0.7764
MRPS35,0.6222913893323014,0.8052964237684878,0.6173,0.8064
KLHDC5,0.1272716222462062,0.007074133038556418,0.1256,0.0074
PTHLH,0.04187000719854343,0.000256344690927272,0.0393,0.0003
CCDC91,0.543501439299932,0.5060049009085332,0.5416,0.5081
FAR2,0.10514662995481666,0.41361613433029265,0.1035,0.4061
ERGIC2,0.7258795709314738,0.9143111572289454,0.7253,0.9184
TMTC1,0.3884919033523567,0.0005036581986348471,0.389,0.0004
IPO8,0.4888753395246229,0.5052087214693275,0.493,0.512
CAPRIN2,0.9415681400219911,0.2825191475285563,0.9428,0.284
TSPAN11,0.16608497675668019,0.5594777943973199,0.168,0.5502
LOC100506660,0.9921014891072839,0.49709936396795507,0.9931,0.4957
DDX11,0.8467661035975836,0.6231922825375859,0.855,0.6202
FAM60A,0.6781725656686179,0.2421664006991921,0.6819,0.2386
FLJ13224,0.04852117173323053,0.3080308842846989,0.0503,0.3058
DENND5B,0.8610731657011964,0.05093346673973368,0.862,0.0465
METTL20,0.6065003921934272,0.5015760440774677,0.6147,0.5264
AMN1,0.5964358674590617,0.673547715154844,0.5979,0.6715
